tweet_id,summary,crypto_relevance,technical_knowledge,crypto_sentiments,timestamp
1877369278598435117,"The tweet emphasizes the importance of tokenomics for informed trading decisions, showcasing their simulation tool as a resource for analyzing tokens like $ALGO.",8,7,{'$ALGO': 8},2025-02-09T00:33:26.585625
1877402269727207761,"The tweet describes the various roles within the @Flame__live ecosystem, illustrating the interactions between fans, creators, developers, and the foundation.",7,6,{'FLAME': 8},2025-02-09T00:33:27.804499
1877344255187833050,"The tweet expresses a bullish outlook on the $DIA token due to new tokenomics and staking features, suggesting significant potential for price growth.",8,6,{'$DIA': 9},2025-02-09T00:33:29.255630
1877343857618162140,"The tweet provides an update on recent significant events in the crypto market, specifically regarding Bitcoin and new project launches.",8,6,"{'BTC': 5, 'AIXBT': 7}",2025-02-09T00:33:31.116732
1877187766070411388,The user expresses skepticism towards the performance of $NAI while contrasting it with the rapid rise of #Citadail.,8,5,"{'Citadail': 8, 'NAI': 2}",2025-02-09T00:33:33.179235
1877430013441544351,"The tweet criticizes the Brazilian Real and advocates for Brazilians to explore investments outside of their local currency, hinting at crypto as an alternative.",7,6,"{'BRL': 2, 'BTC': 5, 'ETH': 5}",2025-02-09T00:33:34.779128
1877394433458549138,"The user is calling Elon Musk to take action regarding a crypto-related topic, possibly linked to a new project or meme.",6,4,"{'BTC': 5, 'ETH': 4, 'DOGE': 8, 'SHITCOIN': 7}",2025-02-09T00:33:36.256851
1877200605006921985,"The user expresses excitement about investing in low-quality cryptocurrencies, commonly referred to as 'shitcoins'.",7,4,{'SHITCOIN': 7},2025-02-09T00:33:37.743599
1877226429148188736,The tweet promotes a broader vision related to a meme-driven crypto community associated with 'SHITCOIN'.,9,2,{'SHITCOIN': 7},2025-02-09T00:33:38.777695
1877465320622891181,"The user expresses enthusiasm for a newly launched memecoin $ALON, believing in its potential success and advocating for attention to it.",8,5,{'$ALON': 9},2025-02-09T00:33:39.930576
1877492955214229816,The tweet suggests that popular crypto-related memes are about to experience significant changes or volatility.,7,3,{'$SHIT': 6},2025-02-09T00:33:40.862693
1877273554011464022,"The tweet humorously compares the difficulty of visiting Machu Picchu to the challenges in the crypto space, referencing $SENDOR while highlighting its connection to travel.",7,5,"{'$SENDOR': 8, 'Shitcoin': 4}",2025-02-09T00:33:42.098296
1877460463027380590,"The tweet appears to reference a humorous or satirical take on cryptocurrency, possibly mocking low-quality coins or projects.",7,4,{'SHITCOIN': 5},2025-02-09T00:33:43.147079
1877246887318679557,"The user clarifies their lack of affiliation with certain crypto projects despite providing artwork for them, promoting a specific project they are involved with.",7,4,"{'SHITCOIN': 4, 'BlueBoobiesSol': 8}",2025-02-09T00:33:49.310760
1877377215773425917,The user expresses disappointment about a previously respected figure in crypto launching a questionable project.,8,5,"{'NFT': 3, 'SHITCOIN': 2, 'MEMECOIN': 4}",2025-02-09T00:33:50.625047
1877389162220761561,The user speculates humorously about the potential creation of 'shitnotes' as a derivative of the growing trend of 'shitcoin'.,8,3,{'SHITCOIN': 6},2025-02-09T00:33:52.132147
1877433222050853239,The tweet discusses the current state of the crypto market in comparison to previous cycles and urges followers to maintain a bullish perspective despite macroeconomic challenges.,9,8,"{'BTC': 7, 'ETH': 6, 'HBAR': 5, 'XRP': 5, 'SHITCOINS': 3}",2025-02-09T00:33:54.236001
1877251786001563938,The tweet criticizes cryptocurrencies often referred to as 'shitcoins' while equating them with fiat currency and political commentary about Donald Trump.,7,4,"{'SHITCOIN': 2, 'FIAT': 3}",2025-02-09T00:33:55.477293
1877299445231940077,"The user criticizes $ICP for being centralized and against web3 principles, highlighting its shortcomings.",8,7,{'$ICP': 2},2025-02-09T00:33:56.836371
1877485529538707724,The user humorously suggests creating a new meme coin called $poopin in reference to another coin $pippin.,7,3,"{'$pippin': 5, '$poopin': 6}",2025-02-09T00:33:58.050434
1877326388824264807,The user expresses disappointment in losing profits from a failed investment in a low-quality cryptocurrency.,8,5,{'shitcoin': 2},2025-02-09T00:33:59.188691
1877355860730814537,The user expresses a commitment to investing in Hyperliquid while feeling uncertain about their other crypto investments.,8,6,"{'HYPE': 7, 'VIRTUAL': 5, 'shitcoin': 4, 'Hyperliquid': 8}",2025-02-09T00:34:01.531084
1877206205208158657,"The tweet criticizes Binance for promoting new listings that are losing, implying that they are providing liquidity for ineffective projects.",8,5,"{'BNB': 3, 'SHIB': 2}",2025-02-09T00:34:02.886489
1877855803782144230,The tweet promotes Bitcoin as a symbol of freedom.,9,2,{'BTC': 9},2025-02-09T00:34:03.967958
1877867744688779669,The tweet shares a brief explanation of Bitcoin through a video link.,9,4,{'BTC': 8},2025-02-09T00:34:04.935070
1877858486270439693,Heritage Distilling has officially integrated Bitcoin as a reserve and payment method.,9,6,{'BTC': 9},2025-02-09T00:34:05.997085
1877836894106427587,The tweet projects Bitcoin's price to peak around $300K by March 2025 based on an Elliott Wave analysis.,9,8,{'BTC': 9},2025-02-09T00:34:09.428679
1877831344505393354,The author claims that Bitcoin's true value is significantly higher based on its competition with a vast industry.,9,7,{'BTC': 8},2025-02-09T00:34:10.603270
1877840351227994412,The tweet is promoting a giveaway of a crypto bonus to engage followers.,9,2,"{'$BTC': 8, '$ETH': 7}",2025-02-09T00:34:11.772570
1877853105183727913,"The user expresses regret for not investing in Bitcoin, quoting Peter Schiff, which suggests a reflective sentiment towards Bitcoin prices.",8,5,{'BTC': 7},2025-02-09T00:34:12.993449
1877804134616928397,"The tweet promotes Bitcoin as a superior alternative to gold, suggesting that gold is becoming obsolete as a settlement network.",9,6,"{'BTC': 9, 'XAU': 3}",2025-02-09T00:34:14.269963
1877802843018531216,The tweet expresses a bullish sentiment on Bitcoin in relation to a potential decline in the U.S. dollar.,9,6,"{'BTC': 9, 'USD': 3}",2025-02-09T00:34:15.511190
1877859295762485267,User expresses excitement about experiencing a bitcoin-themed sunset.,7,3,{'BTC': 8},2025-02-09T00:34:16.467080
1877838335575535996,User shares a video highlighting the ironic situation of someone regretting selling Bitcoin yet doing so again.,8,5,{'BTC': 6},2025-02-09T00:34:17.712630
1877861152643788819,"The tweet shares Joe Rogan's perspective on the elite status of Bitcoin creators, emphasizing their technological prowess.",8,7,{'BTC': 8},2025-02-09T00:34:19.015993
1877820638934474760,The tweet promotes an innovative Bitcoin mining project utilizing solar energy.,8,7,{'BTC': 9},2025-02-09T00:34:20.530864
1877831414613246091,"The tweet discusses Bitcoin's potential role as a solution to monetary issues, highlighting a segment on dire predictions about its future.",8,6,{'BTC': 5},2025-02-09T00:34:22.441954
1877820260717371590,"The tweet highlights Hal Finney's legacy and optimism regarding the potential of Bitcoin, as shared by his wife.",9,5,{'BTC': 8},2025-02-09T00:34:27.957383
1877828378725687621,The tweet emphasizes that Bitcoin is ineffective for payments and positions XRP as the superior alternative.,9,6,"{'BTC': 3, 'XRP': 9}",2025-02-09T00:34:29.083835
1877833159556940286,The tweet presents a bold prediction by Michael Saylor about the future market cap valuation of Bitcoin.,9,7,{'BTC': 9},2025-02-09T00:34:30.097634
1877828615406235765,"The tweet announces that MicroStrategy shareholders can vote on increasing shares to purchase more Bitcoin, demonstrating strong support for the cryptocurrency.",9,6,"{'BTC': 9, 'MSTR': 7}",2025-02-09T00:34:31.317776
1877821153395310933,The tweet expresses optimism that Zuckerberg will add Bitcoin to Meta's financial holdings.,8,5,{'BTC': 7},2025-02-09T00:34:32.462594
1877837839184105710,"The tweet highlights Base's recent milestone of surpassing Ethereum Mainnet in trading volume, indicating growth in its ecosystem.",9,6,"{'BASE': 8, 'ETH': 5}",2025-02-09T00:34:34.802030
1877762917921075302,The tweet humorously implies competition among meme coins or influencers within the Ethereum ecosystem.,7,3,"{'ETH': 6, 'KLAUS': 7}",2025-02-09T00:34:36.535095
1877855354676977681,"The tweet highlights the growth and community engagement of the Chameleon Travel NFT project on Ethereum, emphasizing its founder's vision and the benefits for holders.",9,7,"{'ETH': 8, 'NFT': 9}",2025-02-09T00:34:38.737183
1877740325944365318,"The tweet poses a question about the potential for $XRP to surpass Ethereum in value, inviting discussion among followers.",9,4,"{'XRP': 8, 'ETH': 6}",2025-02-09T00:34:40.082798
1877699990815912211,The tweet provides a ranking of the top 10 blockchain networks by projected revenue for 2024.,9,7,"{'Ethereum': 9, 'TRON': 7, 'Solana': 6, 'Base': 5, 'LineaBuild': 4, 'Arbitrum': 4, 'BNBCHAIN': 3, 'Avalanche (AVAX)': 3, 'TON': 3, 'Injective': 3}",2025-02-09T00:34:42.841749
1877785478864285848,"The user predicts an imminent bullish retest for Ethereum, indicating positive market sentiment.",9,6,{'ETH': 8},2025-02-09T00:34:43.903263
1877634341594972657,"The tweet highlights the top 10 trending cryptocurrencies, showcasing their popularity and engaging the community.",9,4,"{'ETH': 8, 'SPX': 5, 'DOGE': 7, 'MOG': 6, 'SEN': 4, 'PEPE': 6, 'GME': 5, 'BTC': 8, 'PEPU': 6, 'NEIRO': 4, 'WOLF': 3}",2025-02-09T00:34:46.759151
1877739763324670180,The tweet promotes the XDB CHAIN by highlighting its native functionalities and advantages over Ethereum for financial transactions and asset management.,8,7,"{'XDB': 9, 'ETH': 5}",2025-02-09T00:34:48.320053
1877774762920869981,The user analyzes a DAO's treasury and expresses caution about the composition of its assets before investing.,8,7,"{'ETH': 6, 'DAO': 7}",2025-02-09T00:34:49.674428
1877633231031517283,"The tweet promotes a giveaway of NFTs on the Eclipse blockchain, encouraging engagement through likes, retweets, and tagging friends.",8,7,"{'ETH': 6, 'NFT': 9, 'GTD': 8, 'SVM': 5, 'Eclipse': 7}",2025-02-09T00:34:51.882851
1877781494447611946,"The tweet discusses the potential adoption of ideas from SUPRA Labs by Ethereum and Solana, while questioning the visionary nature of its co-founder.",8,7,"{'ETH': 6, 'SOL': 6, 'SUPRA': 8}",2025-02-09T00:34:53.813248
1877671739779649774,The tweet highlights TRON's significant role in stablecoin transactions and Tether's integration with its blockchain.,8,7,"{'TRON': 9, 'USDT': 8, 'Ethereum': 6}",2025-02-09T00:34:55.060446
1877679854147219511,"The user expresses strong bullish sentiment towards the NEAR ecosystem, highlighting its advantages and encouraging others to adopt the same perspective.",8,7,"{'NEAR': 9, 'SOL': 5, 'ETH': 5, 'BTC': 5}",2025-02-09T00:34:56.753272
1877744446554378268,"The tweet announces the launch of a new domain and website for MegaETH, highlighting its contribution to the Ethereum ecosystem.",8,6,{'ETH': 8},2025-02-09T00:34:58.040409
1877798621917127068,The user expresses strong support for Ethereum's potential success in the crypto market.,9,4,{'ETH': 9},2025-02-09T00:34:59.239875
1877822868102214031,The tweet highlights Ethereum's leadership in revenue generation among blockchains and compares it with Solana's performance.,9,7,"{'ETH': 9, 'SOL': 6}",2025-02-09T00:35:00.331357
1877777959479615815,"The tweet discusses the newly announced Haskell language by Ethereum, highlighting the absence of mention of Cardano and Input Output HK.",8,7,"{'ETH': 7, 'ADA': 3}",2025-02-09T00:35:02.274035
1877739692369527124,The user expresses a casual yet determined mindset while promoting a cryptocurrency called NEIRO.,7,3,{'$NEIRO': 8},2025-02-09T00:35:03.623525
1877778031172857960,"The tweet highlights the growth of the Ethereum memecoin $BOBO with over 26,000 on-chain holders and sets an ambitious target.",8,5,"{'$BOBO': 8, '$ETH': 6, '$DOGE': 5, '$PEPE': 5, '$MOG': 4, '$BTC': 6}",2025-02-09T00:35:05.497823
1877855530221203794,"The tweet encourages taking risks, which may reflect a mindset in crypto investing.",4,2,"{'BTC': 6, 'ETH': 5, 'XRP': 4}",2025-02-09T00:35:07.905540
1877854988917194979,The tweet expresses excitement about the potential positive impact of a pro-crypto president and his NFT collection on the crypto market.,8,4,"{'NFT': 9, 'BTC': 7, 'ETH': 6}",2025-02-09T00:35:09.313851
1877858047147573481,"The tweet praises Richard Heart for his steadfast adherence to core principles in the crypto space, linked to a video by Sommi.",8,5,"{'HEX': 7, 'DAI': 6, 'PulseChain': 7}",2025-02-09T00:35:11.235664
1877855631220130058,The tweet expresses a humorous or casual sentiment towards the potential impact of Donald Trump being president again on cryptocurrency.,5,2,"{'BTC': 5, 'ETH': 4, 'XRP': 3, 'DOGE': 6}",2025-02-09T00:35:12.492429
1877850497274589367,"The tweet discusses the impact of AI on the crypto sector, questioning if it represents a bubble or a significant opportunity.",8,6,"{'BTC': 7, 'ETH': 7, 'AI': 8}",2025-02-09T00:35:13.906725
1877849918548685077,The user is expressing judgment towards individuals who have been involved in crypto since 2021 yet remain financially unsuccessful.,8,3,"{'BTC': 2, 'ETH': 2, 'XRP': 1, 'LTC': 1, 'DOGE': 2}",2025-02-09T00:35:15.816738
1877858627492745466,The tweet promotes the purchase of $PEPE and claims it will yield significant returns in the crypto market.,9,3,{'$PEPE': 8},2025-02-09T00:35:17.049901
1877862852960112902,"The tweet announces a new listing for Trust Protocol AI, highlighting its trending status and relevant statistics.",9,6,"{'TRUST': 8, 'SOL': 6, 'BTC': 5}",2025-02-09T00:35:18.605924
1877863996000473535,The user expresses a carefree attitude despite facing negativity.,5,3,{'PUDGY': 6},2025-02-09T00:35:19.575178
1877862989329768687,The user is soliciting opinions on which cryptocurrency projects require more public attention.,8,4,"{'BTC': 5, 'ETH': 5, 'BNB': 4, 'SOL': 4, 'TON': 3, 'BASE': 3, 'SUI': 3}",2025-02-09T00:35:21.546809
1877854997834056119,The tweet highlights the rapid fundraising capabilities in the crypto space while expressing amusement over a developer's decision to lock funds.,9,5,"{'BTC': 4, 'ETH': 4, 'USDT': 3}",2025-02-09T00:35:22.933904
1877852901315383457,"$NAVI is poised for significant impact in the car and data sectors, suggesting strong future potential.",8,5,{'NAVI': 9},2025-02-09T00:35:24.145558
1877845656921903483,The tweet enthusiastically promotes a recent surge in the value of DUNA and encourages community engagement regarding its future performance.,8,6,{'DUNA': 9},2025-02-09T00:35:25.358648
